duration,nr_employed,age,euribor3m,campaign,pdays,cons_conf_idx,day_of_week_wed,education_high.school
243,5099.1,25,1.531,3,999,-50.0,0,0
482,5228.1,24,4.957,2,999,-42.7,0,1
920,5228.1,24,4.865,2,999,-41.8,0,1
177,5228.1,39,4.965,3,999,-36.1,0,1
81,5195.8,42,4.021,6,999,-42.0,0,0
174,5228.1,35,4.964,1,999,-36.1,1,0
53,5191.0,57,4.857,1,999,-36.4,0,1
268,5228.1,29,4.957,2,999,-42.7,1,0
176,5228.1,35,4.964,4,999,-36.1,0,0
724,5099.1,37,1.405,2,999,-47.1,0,0
457,5228.1,42,4.864,1,999,-41.8,1,1
89,5099.1,36,1.3130000000000002,1,999,-46.2,0,1
92,5228.1,41,4.963,1,999,-42.7,1,0
110,5228.1,47,4.965,3,999,-36.1,0,0
729,5228.1,47,4.963,4,999,-36.1,0,0
144,5099.1,44,1.2990000000000002,2,999,-46.2,0,0
87,5099.1,29,1.244,6,999,-46.2,0,1
256,5099.1,58,1.25,1,999,-46.2,0,0
279,5195.8,36,4.191,1,999,-42.0,0,0
256,5228.1,30,4.962,2,999,-42.7,0,0
74,5191.0,46,4.856,1,999,-36.4,1,0
173,5228.1,30,4.963,2,999,-42.7,1,0
13,5228.1,30,4.959,10,999,-41.8,0,1
380,5191.0,40,4.856,1,999,-36.4,0,0
444,5228.1,27,4.864,3,999,-41.8,1,0
192,5228.1,50,4.963,1,999,-42.7,0,0
636,5228.1,45,4.963,2,999,-42.7,0,0
149,5228.1,52,4.963,3,999,-36.1,0,0
83,5191.0,35,4.857,1,999,-36.4,0,1
251,5099.1,41,1.405,1,999,-47.1,0,0
15,5228.1,41,4.962,9,999,-36.1,0,0
194,5076.2,45,1.029,1,13,-33.6,1,0
70,5099.1,30,1.334,3,999,-46.2,1,1
129,5017.5,62,0.735,3,999,-26.9,1,0
118,5228.1,34,4.962,2,999,-42.7,1,1
350,5191.0,27,4.857,1,999,-36.4,0,0
21,5228.1,33,4.968,14,999,-42.7,0,0
225,5195.8,30,4.021,2,999,-42.0,0,0
233,5099.1,75,1.56,1,999,-50.0,0,0
112,5195.8,31,4.12,2,999,-42.0,1,1
232,5228.1,34,4.961,4,999,-42.7,0,0
181,5017.5,29,0.743,2,999,-26.9,0,1
96,5076.2,46,1.262,1,999,-40.8,0,0
122,5099.1,31,1.3130000000000002,1,999,-46.2,0,0
258,5076.2,27,0.944,3,999,-33.6,0,0
131,5191.0,32,4.8580000000000005,1,999,-36.4,0,0
582,5099.1,45,1.259,1,3,-46.2,0,0
59,5195.8,31,4.021,1,999,-42.0,0,1
22,5191.0,25,4.855,1,999,-36.4,0,0
108,5099.1,33,1.405,2,999,-47.1,0,0
70,5228.1,30,4.968,6,999,-42.7,0,1
112,4963.6,29,1.028,1,9,-50.8,0,0
252,5191.0,26,4.857,1,999,-36.4,0,1
212,5099.1,32,1.266,6,999,-46.2,0,1
87,5228.1,29,4.963,3,999,-36.1,0,1
394,5228.1,56,4.961,3,999,-41.8,0,0
116,5191.0,52,4.857,3,999,-36.4,0,0
61,5228.1,34,4.961,1,999,-41.8,0,0
135,5191.0,45,4.8580000000000005,1,999,-36.4,1,0
758,5099.1,57,1.2990000000000002,1,999,-46.2,0,1
123,5228.1,30,4.964,1,999,-36.1,0,0
225,5191.0,28,4.859,2,999,-36.4,1,1
181,5228.1,26,4.96,2,999,-41.8,0,0
133,5195.8,33,4.0760000000000005,1,999,-42.0,0,0
349,5228.1,24,4.962,1,999,-42.7,1,0
227,5191.0,33,4.8580000000000005,3,999,-36.4,1,1
206,5191.0,33,4.855,1,999,-36.4,0,0
137,5228.1,59,4.962,1,999,-42.7,0,0
118,5228.1,60,4.967,1,999,-41.8,0,1
959,5099.1,25,1.266,3,999,-46.2,0,1
404,5191.0,43,4.857,4,999,-36.4,0,0
301,5228.1,58,4.967,2,999,-41.8,0,0
364,5228.1,47,4.966,1,999,-36.1,0,0
15,5099.1,39,1.291,1,999,-46.2,0,0
235,5228.1,59,4.864,5,999,-41.8,1,0
283,5191.0,33,4.864,1,999,-36.4,0,1
157,5076.2,29,1.268,2,999,-40.8,0,1
352,5191.0,47,4.855,1,999,-36.4,0,0
102,5099.1,24,1.405,6,999,-47.1,0,0
181,5099.1,37,1.405,2,999,-47.1,0,0
416,5191.0,36,4.859,2,999,-36.4,1,1
878,5228.1,26,4.961,2,999,-42.7,0,0
145,5191.0,59,4.859,1,999,-36.4,1,1
551,5008.7,21,0.6629999999999999,1,999,-34.6,0,1
240,5228.1,32,4.96,1,999,-42.7,0,1
463,5099.1,37,1.405,1,999,-47.1,0,1
223,5228.1,47,4.968,1,999,-42.7,0,0
143,5228.1,31,4.963,1,999,-42.7,0,0
390,5195.8,38,4.1530000000000005,3,999,-42.0,0,0
597,5191.0,38,4.857,3,999,-36.4,0,1
87,5017.5,29,0.731,2,999,-26.9,0,0
89,5191.0,47,4.8580000000000005,1,999,-36.4,0,0
160,5191.0,26,4.857,1,999,-36.4,1,1
620,5099.1,41,1.405,1,999,-47.1,0,1
205,5228.1,35,4.968,1,999,-36.1,0,0
179,5191.0,42,4.857,2,999,-36.4,0,0
209,5228.1,36,4.965,1,999,-36.1,0,0
102,5228.1,39,4.962,1,999,-42.7,1,0
188,5008.7,49,0.6990000000000001,1,999,-40.0,0,0
204,5191.0,38,4.86,1,999,-36.4,0,0
435,5099.1,37,1.435,2,999,-47.1,0,0
94,5099.1,36,1.538,1,999,-50.0,0,0
296,5099.1,35,1.25,2,999,-46.2,0,0
653,5228.1,47,4.965,5,999,-36.1,0,0
16,5228.1,33,4.961,3,999,-41.8,0,0
218,5191.0,56,4.857,1,999,-36.4,0,1
248,5191.0,31,4.859,1,999,-36.4,1,0
299,5228.1,50,4.963,2,999,-36.1,0,0
165,5228.1,46,4.864,2,999,-41.8,1,0
244,5099.1,38,1.405,2,999,-47.1,0,0
250,4991.6,23,0.846,4,999,-40.3,0,0
202,5228.1,56,4.965,5,999,-36.1,0,0
141,5099.1,43,1.405,4,999,-47.1,0,0
251,5228.1,26,4.962,2,999,-42.7,0,1
60,5228.1,37,4.963,8,999,-42.7,1,0
72,5099.1,27,1.415,1,999,-47.1,1,0
1178,5228.1,39,4.958,3,999,-41.8,0,1
271,5228.1,32,4.962,2,999,-36.1,0,0
247,5099.1,43,1.2990000000000002,6,999,-46.2,0,0
289,5228.1,33,4.962,1,999,-36.1,0,0
72,5099.1,39,1.334,1,999,-46.2,1,0
249,5076.2,51,0.884,1,999,-31.4,0,0
135,5228.1,47,4.963,1,999,-36.1,0,0
159,5228.1,51,4.865,1,999,-41.8,0,0
171,5228.1,36,4.962,1,999,-42.7,0,0
481,5099.1,29,1.327,2,999,-46.2,0,0
154,5099.1,61,1.266,1,999,-46.2,0,0
197,5099.1,36,1.453,1,999,-47.1,0,1
252,5076.2,30,0.8490000000000001,1,999,-31.4,0,1
69,5228.1,38,4.958,1,999,-42.7,0,0
73,5195.8,58,4.191,1,999,-42.0,0,0
32,5195.8,46,4.1530000000000005,1,999,-42.0,0,0
69,5076.2,61,0.8490000000000001,1,999,-31.4,0,0
676,5099.1,26,1.25,3,999,-46.2,0,1
279,5191.0,51,4.856,1,999,-36.4,1,0
244,5228.1,32,4.96,3,999,-41.8,0,1
239,5191.0,41,4.857,3,999,-36.4,0,0
106,5008.7,30,0.6459999999999999,3,999,-34.8,0,0
15,5099.1,34,1.25,3,999,-46.2,0,1
48,5228.1,42,4.962,9,999,-42.7,0,0
51,5228.1,53,4.959,2,999,-41.8,0,0
145,5228.1,33,4.96,2,999,-42.7,0,0
289,5228.1,35,4.962,3,999,-42.7,0,1
151,5191.0,37,4.855,2,999,-36.4,0,0
253,5191.0,31,4.856,2,999,-36.4,1,0
294,5191.0,30,4.859,4,999,-36.4,0,0
119,5228.1,41,4.96,3,999,-41.8,0,0
417,5228.1,39,4.97,1,999,-36.1,0,0
73,5228.1,50,4.968,7,999,-42.7,0,0
114,5099.1,25,1.445,1,999,-47.1,1,0
50,5195.8,53,4.021,2,999,-42.0,0,1
716,5191.0,46,4.857,2,999,-36.4,0,0
26,5099.1,34,1.3130000000000002,1,999,-46.2,0,0
94,5191.0,47,4.856,1,999,-36.4,0,0
1203,5099.1,41,1.479,2,999,-47.1,0,0
143,5228.1,59,4.958,2,999,-42.7,0,1
9,5228.1,48,4.965,6,999,-36.1,0,0
36,5099.1,48,1.25,1,999,-46.2,0,0
7,5228.1,45,4.962,14,999,-36.1,0,0
238,5008.7,27,0.635,4,999,-34.8,0,0
654,5228.1,48,4.961,1,999,-42.7,0,0
157,5076.2,57,0.884,1,3,-31.4,0,0
130,5228.1,33,4.966,2,999,-36.1,0,0
158,5228.1,37,4.962,1,999,-42.7,1,0
170,5228.1,31,4.864,1,999,-41.8,0,1
722,5099.1,30,1.327,1,999,-46.2,0,0
609,5191.0,53,4.856,2,999,-36.4,0,0
190,5099.1,45,1.2990000000000002,1,999,-46.2,0,0
187,5228.1,35,4.96,3,999,-42.7,0,1
196,4991.6,26,0.885,1,9,-40.3,0,0
113,5228.1,33,4.964,3,999,-36.1,1,0
280,5191.0,35,4.857,3,999,-36.4,0,0
65,5076.2,35,0.8540000000000001,5,999,-31.4,1,0
76,5099.1,26,1.811,2,999,-50.0,0,0
161,5228.1,42,4.963,1,999,-36.1,0,0
433,5228.1,50,4.966,1,999,-36.1,0,0
152,5191.0,46,4.856,3,999,-36.4,0,0
1025,5195.8,32,4.0760000000000005,2,999,-42.0,0,0
290,5228.1,45,4.961,1,999,-41.8,0,1
82,5228.1,54,4.962,1,999,-42.7,1,1
105,5099.1,48,1.405,3,999,-47.1,0,1
24,5228.1,42,4.967,1,999,-41.8,0,0
227,5228.1,36,4.864,2,999,-41.8,1,0
97,5099.1,21,1.244,2,999,-46.2,0,1
276,4991.6,23,0.748,1,14,-39.8,0,0
154,5228.1,28,4.96,1,999,-42.7,0,1
590,5228.1,60,4.964,2,999,-36.1,1,1
66,5099.1,36,1.281,4,999,-46.2,1,1
307,5228.1,41,4.963,9,999,-36.1,0,0
345,5228.1,55,4.968,1,999,-42.7,0,0
158,5228.1,49,4.959,1,999,-41.8,0,0
121,5228.1,30,4.959,1,999,-42.7,0,0
693,5099.1,32,1.25,5,999,-46.2,0,0
63,5017.5,60,0.743,1,999,-29.8,0,0
49,5191.0,50,4.859,1,999,-36.4,1,1
234,5228.1,52,4.965,2,999,-36.1,0,0
800,5195.8,36,4.12,6,999,-42.0,1,0
253,5099.1,40,1.259,1,999,-46.2,0,1
206,5191.0,39,4.864,2,999,-36.4,0,0
150,5228.1,50,4.962,5,999,-42.7,0,0
180,5099.1,35,1.291,2,999,-46.2,0,1
182,5228.1,34,4.961,1,999,-42.7,0,0
46,5228.1,32,4.968,4,999,-42.7,0,0
64,5099.1,48,1.291,4,999,-46.2,0,0
993,5228.1,46,4.958,6,999,-41.8,0,0
291,5191.0,36,4.86,2,999,-36.4,0,1
529,5008.7,82,0.643,1,6,-34.6,0,0
96,5191.0,37,4.857,5,999,-36.4,0,1
133,5099.1,35,1.281,1,999,-46.2,1,1
83,5017.5,28,0.728,2,999,-26.9,0,1
9,5228.1,45,4.968,7,999,-42.7,0,0
143,5195.8,55,4.021,1,999,-42.0,0,0
210,5191.0,28,4.856,1,999,-36.4,0,0
54,5099.1,45,1.354,2,999,-46.2,0,0
294,5228.1,48,4.968,4,999,-42.7,0,0
259,5228.1,35,4.965,1,999,-36.1,0,0
218,4991.6,77,0.893,2,3,-40.3,0,0
90,5195.8,42,4.245,1,999,-42.0,0,0
366,5076.2,30,0.861,2,999,-31.4,0,1
234,5099.1,30,1.266,2,999,-46.2,0,0
130,5195.8,35,4.12,3,999,-42.0,1,0
417,5228.1,35,4.966,1,999,-36.1,0,0
531,5228.1,43,4.968,3,999,-36.1,0,0
922,5228.1,33,4.966,7,999,-36.1,0,0
293,5191.0,30,4.857,4,999,-36.4,0,0
181,5099.1,41,1.344,1,999,-46.2,0,1
389,5228.1,34,4.962,7,999,-42.7,0,0
292,5195.8,34,4.12,3,999,-42.0,1,1
391,5023.5,57,0.706,2,999,-33.0,1,0
233,5191.0,48,4.857,2,999,-36.4,0,1
170,5099.1,48,1.334,1,999,-46.2,1,0
18,5099.1,32,1.25,8,999,-46.2,0,0
253,4991.6,49,0.87,3,15,-40.3,0,0
165,5191.0,32,4.857,3,999,-36.4,0,0
206,5228.1,39,4.966,1,999,-42.7,0,0
169,5195.8,35,4.1530000000000005,2,999,-42.0,0,0
321,5228.1,33,4.963,1,999,-36.1,0,0
247,5191.0,25,4.855,1,999,-36.4,0,0
453,4963.6,37,1.025,1,6,-49.5,0,0
107,5191.0,46,4.855,3,999,-36.4,0,0
180,5191.0,36,4.86,2,999,-36.4,0,0
235,5195.8,36,4.0760000000000005,3,999,-42.0,0,0
935,5191.0,39,4.857,3,999,-36.4,0,0
538,5228.1,26,4.96,1,999,-42.7,0,1
87,5228.1,43,4.957,5,999,-42.7,1,0
198,5228.1,48,4.961,4,999,-42.7,0,0
20,5228.1,52,4.8660000000000005,1,999,-41.8,0,0
122,5076.2,42,1.029,1,999,-33.6,1,0
1134,5228.1,39,4.968,1,999,-36.1,0,0
35,5099.1,34,1.327,3,999,-46.2,0,0
157,5228.1,47,4.965,2,999,-36.1,0,0
92,5228.1,52,4.968,1,999,-42.7,0,0
204,5195.8,30,4.12,1,999,-42.0,1,0
220,5099.1,42,1.405,1,999,-47.1,0,1
130,5099.1,35,1.281,3,999,-46.2,1,0
3284,5195.8,27,4.912,1,999,-40.4,0,0
61,5195.8,45,4.191,2,999,-42.0,0,0
262,5017.5,26,0.715,1,3,-30.1,0,1
189,5228.1,48,4.958,1,999,-41.8,0,0
672,5099.1,23,1.2990000000000002,1,999,-46.2,0,0
106,5195.8,32,4.0760000000000005,1,999,-42.0,0,0
214,5099.1,44,1.291,1,999,-46.2,0,1
225,5099.1,36,1.281,2,999,-46.2,1,0
608,4991.6,31,0.885,3,6,-40.3,0,0
1206,5228.1,42,4.966,4,999,-36.1,0,0
82,5228.1,33,4.963,2,999,-42.7,0,1
52,5099.1,34,1.344,3,999,-46.2,0,0
134,5228.1,36,4.961,7,999,-41.8,0,0
111,5228.1,21,4.957,1,999,-42.7,1,1
62,5228.1,25,4.963,11,999,-42.7,1,1
106,5195.8,30,4.0760000000000005,2,999,-42.0,0,0
96,5228.1,40,4.961,1,999,-41.8,0,0
135,5228.1,36,4.963,2,999,-42.7,0,0
125,5228.1,45,4.962,4,999,-36.1,0,0
264,5195.8,41,4.191,4,999,-42.0,0,0
73,5195.8,34,4.12,1,999,-42.0,1,0
170,5191.0,31,4.857,2,999,-36.4,0,1
143,5099.1,50,1.405,4,999,-47.1,0,0
282,5099.1,31,1.2990000000000002,1,999,-46.2,0,0
116,5195.8,46,4.191,1,999,-42.0,0,0
115,5008.7,26,0.659,2,999,-34.6,0,0
34,5191.0,35,4.86,1,999,-36.4,0,0
556,5008.7,52,0.6679999999999999,2,999,-40.0,0,0
1248,5017.5,68,0.7140000000000001,2,999,-30.1,0,1
57,5228.1,39,4.965,1,999,-36.1,0,0
280,5191.0,60,4.8580000000000005,5,999,-36.4,1,0
187,5099.1,41,1.334,8,999,-46.2,1,0
178,5228.1,55,4.961,1,999,-41.8,0,1
1096,5228.1,48,4.962,2,999,-42.7,0,0
275,5099.1,33,1.281,1,999,-46.2,1,0
103,5228.1,31,4.963,2,999,-42.7,0,0
183,5191.0,33,4.859,4,999,-36.4,1,1
349,4991.6,50,0.899,3,6,-40.3,0,0
117,5076.2,50,1.26,1,999,-40.8,0,0
248,5191.0,50,4.857,1,999,-36.4,0,1
227,5228.1,42,4.96,6,999,-42.7,0,0
905,5195.8,34,4.12,1,999,-42.0,1,0
76,5099.1,32,1.3130000000000002,1,999,-46.2,0,1
304,5228.1,33,4.865,2,999,-41.8,0,0
139,5099.1,42,1.2990000000000002,1,999,-46.2,0,0
845,5191.0,45,4.856,1,999,-36.4,0,0
201,5099.1,28,1.327,1,999,-46.2,0,0
435,5228.1,59,4.959,4,999,-41.8,0,0
198,5191.0,35,4.856,3,999,-36.4,1,0
474,5099.1,50,1.2990000000000002,1,9,-46.2,0,0
992,5228.1,35,4.962,2,999,-42.7,0,1
232,5228.1,58,4.958,1,999,-42.7,0,1
59,5191.0,37,4.857,4,999,-36.4,0,0
198,5191.0,30,4.855,1,999,-36.4,0,0
85,5228.1,23,4.947,5,999,-41.8,0,1
35,5191.0,35,4.859,1,999,-36.4,1,1
141,5099.1,45,1.27,3,999,-46.2,0,1
155,5228.1,35,4.961,1,999,-41.8,0,0
86,5076.2,29,1.072,2,999,-33.6,0,0
118,5228.1,34,4.965,3,999,-36.1,0,0
175,4991.6,28,0.8759999999999999,5,999,-40.3,0,0
355,5099.1,48,1.291,5,999,-46.2,0,0
482,5099.1,32,1.479,2,999,-47.1,0,0
23,5228.1,50,4.965,9,999,-36.1,0,0
172,5195.8,33,4.0760000000000005,2,999,-42.0,0,1
158,5191.0,44,4.857,7,999,-36.4,0,0
175,5195.8,51,4.021,3,999,-42.0,0,0
111,5228.1,33,4.865,3,999,-41.8,0,1
269,5228.1,58,4.967,1,999,-36.1,1,0
333,5099.1,32,1.405,1,999,-47.1,0,0
259,5099.1,27,1.291,1,999,-46.2,0,0
199,5228.1,33,4.96,1,999,-42.7,0,0
163,5099.1,55,1.423,2,999,-47.1,0,1
79,5228.1,31,4.964,3,999,-36.1,1,1
131,5191.0,37,4.8580000000000005,2,999,-36.4,1,1
182,5228.1,38,4.96,3,999,-42.7,0,0
501,5191.0,36,4.8580000000000005,2,999,-36.4,1,0
34,5099.1,30,1.291,2,999,-46.2,0,0
80,5228.1,38,4.961,4,999,-42.7,0,0
216,5228.1,28,4.947,1,999,-41.8,0,1
66,5191.0,54,4.8580000000000005,2,999,-36.4,1,1
186,5099.1,32,1.27,2,999,-46.2,1,0
51,5228.1,24,4.962,2,999,-42.7,0,1
215,5191.0,33,4.857,1,999,-36.4,0,0
93,5228.1,27,4.96,7,999,-42.7,0,0
150,5228.1,55,4.965,2,999,-36.1,1,0
185,5228.1,32,4.963,4,999,-42.7,1,1
44,5099.1,33,1.344,1,999,-46.2,0,0
171,5228.1,30,4.97,1,999,-36.1,0,0
20,5191.0,50,4.857,4,999,-36.4,0,0
287,5191.0,53,4.857,1,999,-36.4,0,0
193,5195.8,48,4.1530000000000005,4,999,-42.0,0,0
102,5076.2,26,1.26,1,999,-40.8,1,0
455,5228.1,34,4.962,13,999,-42.7,0,1
373,5195.8,48,4.1530000000000005,4,999,-42.0,0,0
56,5195.8,37,4.021,2,999,-42.0,0,0
167,5099.1,27,1.266,4,999,-46.2,0,0
128,5228.1,45,4.958,1,999,-41.8,0,0
96,5191.0,41,4.864,2,999,-36.4,0,1
706,5195.8,30,4.12,1,999,-42.0,1,1
82,5017.5,38,0.754,1,999,-26.9,0,1
130,5228.1,32,4.967,3,999,-36.1,1,0
433,5228.1,50,4.962,4,999,-42.7,0,0
153,5195.8,29,4.021,1,999,-42.0,0,0
184,5228.1,33,4.967,1,999,-36.1,1,0
95,5195.8,36,4.1530000000000005,1,999,-42.0,0,0
16,5228.1,33,4.865,13,999,-41.8,0,0
261,5076.2,61,1.085,4,999,-33.6,1,0
156,5228.1,49,4.961,2,999,-41.8,0,0
173,5099.1,47,1.3130000000000002,1,999,-46.2,0,0
144,5099.1,28,1.531,2,999,-50.0,0,1
127,5191.0,47,4.86,1,999,-36.4,0,0
186,5228.1,50,4.961,2,999,-42.7,0,0
431,5008.7,53,0.654,1,999,-34.8,0,0
1009,5228.1,32,4.96,5,999,-41.8,0,0
357,5099.1,46,1.41,2,999,-47.1,0,0
143,5228.1,51,4.864,1,999,-41.8,0,0
67,5228.1,32,4.864,10,999,-41.8,0,0
308,5191.0,30,4.855,3,999,-36.4,0,1
129,5191.0,33,4.857,2,999,-36.4,0,0
98,5228.1,46,4.961,6,999,-42.7,0,1
52,5195.8,40,4.021,1,999,-42.0,0,0
113,5099.1,33,1.266,3,999,-46.2,0,0
154,5195.8,34,4.0760000000000005,3,999,-42.0,0,0
155,5228.1,31,4.963,2,999,-36.1,0,1
46,5228.1,42,4.96,1,999,-42.7,0,0
338,5228.1,30,4.864,1,999,-41.8,0,0
445,5099.1,37,1.334,1,999,-46.2,1,1
1279,5099.1,31,1.281,3,999,-46.2,1,0
98,5099.1,36,1.244,2,999,-46.2,0,0
153,5191.0,43,4.857,1,999,-36.4,0,0
177,5228.1,30,4.96,3,999,-42.7,0,1
277,5228.1,25,4.963,1,999,-42.7,0,1
162,5191.0,47,4.856,1,999,-36.4,1,0
205,5228.1,55,4.962,4,999,-41.8,1,0
374,5191.0,49,4.86,5,999,-36.4,0,0
53,5228.1,54,4.865,1,999,-41.8,0,1
91,5099.1,24,1.41,1,999,-47.1,0,0
149,4963.6,38,0.88,2,999,-37.5,1,0
426,4991.6,31,0.899,1,6,-40.3,0,0
301,5195.8,45,4.0760000000000005,1,999,-42.0,0,0
161,5099.1,40,1.41,1,999,-47.1,0,1
82,5228.1,53,4.963,2,999,-36.1,0,0
74,5228.1,38,4.964,2,999,-36.1,1,1
66,5191.0,40,4.855,2,999,-36.4,0,0
157,5099.1,32,1.3130000000000002,1,999,-46.2,0,0
511,5017.5,58,0.7809999999999999,1,999,-29.8,1,0
39,5195.8,38,4.968,1,999,-40.4,0,0
351,5191.0,37,4.857,1,999,-36.4,0,0
156,5017.5,63,0.8029999999999999,2,999,-29.8,0,0
157,5228.1,38,4.96,1,999,-42.7,0,0
59,5228.1,51,4.963,2,999,-36.1,0,0
408,5099.1,39,1.281,1,999,-46.2,1,0
98,5191.0,35,4.86,1,999,-36.4,0,0
333,5228.1,45,4.8660000000000005,1,999,-41.8,0,0
300,5008.7,30,0.682,3,999,-40.0,0,1
99,5099.1,43,1.354,4,999,-46.2,0,0
18,5228.1,36,4.968,40,999,-42.7,0,0
111,5228.1,39,4.963,1,999,-42.7,1,1
390,5099.1,43,1.405,1,999,-47.1,0,1
446,5076.2,29,1.0590000000000002,1,999,-33.6,0,1
108,5191.0,31,4.857,3,999,-36.4,0,0
142,5099.1,30,1.445,4,999,-47.1,1,0
546,5099.1,31,1.281,3,999,-46.2,1,0
519,5099.1,33,1.334,2,999,-46.2,1,0
81,5228.1,39,4.8660000000000005,1,999,-41.8,0,1
131,5228.1,30,4.864,1,999,-41.8,0,0
141,5099.1,49,1.266,1,999,-46.2,0,0
85,5228.1,34,4.964,3,999,-36.1,0,1
153,5191.0,32,4.857,3,999,-36.4,1,1
250,5228.1,26,4.962,2,999,-42.7,0,0
281,5008.7,27,0.636,1,999,-34.8,0,0
185,5191.0,34,4.856,1,999,-36.4,0,0
96,5099.1,36,1.435,4,999,-47.1,0,0
164,4963.6,32,0.942,1,999,-49.5,0,0
194,5099.1,32,1.25,3,999,-46.2,0,0
116,4963.6,28,0.965,1,17,-49.5,0,0
848,5228.1,38,4.966,1,999,-36.1,0,0
265,5099.1,48,1.266,1,999,-46.2,0,1
112,5099.1,32,1.264,1,999,-46.2,0,0
854,5195.8,41,4.1530000000000005,1,999,-42.0,0,0
153,5228.1,57,4.966,6,999,-36.1,0,0
115,5228.1,41,4.8660000000000005,2,999,-41.8,0,0
259,5191.0,35,4.857,9,999,-36.4,0,1
104,5228.1,42,4.962,1,999,-41.8,1,0
406,5099.1,42,1.281,5,999,-46.2,1,1
219,5228.1,50,4.964,7,999,-36.1,0,0
225,4963.6,36,0.879,1,3,-37.5,0,1
322,5195.8,53,4.0760000000000005,1,999,-42.0,0,0
371,5228.1,44,4.967,2,999,-41.8,0,0
174,5191.0,48,4.857,3,999,-36.4,0,0
147,5228.1,32,4.96,2,999,-41.8,0,0
231,5228.1,57,4.962,3,999,-42.7,0,0
108,5228.1,52,4.965,2,999,-36.1,0,0
12,5228.1,41,4.962,10,999,-36.1,0,0
63,5228.1,53,4.961,1,999,-41.8,0,0
153,5228.1,35,4.96,1,999,-42.7,0,0
229,5191.0,36,4.8580000000000005,2,999,-36.4,1,1
98,5099.1,28,1.334,2,999,-46.2,1,0
139,5099.1,41,1.435,1,999,-47.1,0,0
102,5099.1,36,1.281,6,999,-46.2,1,1
614,4991.6,59,0.72,1,6,-39.8,0,0
265,5099.1,35,1.25,1,999,-46.2,0,0
149,5195.8,52,4.12,1,999,-42.0,1,0
165,5191.0,44,4.859,6,999,-36.4,0,0
294,5191.0,30,4.856,10,999,-36.4,0,0
955,4991.6,40,0.8959999999999999,1,9,-40.3,0,0
268,5191.0,58,4.857,3,999,-36.4,0,0
123,5191.0,35,4.864,4,999,-36.4,0,0
72,5228.1,51,4.97,1,999,-36.1,0,0
126,5228.1,41,4.967,1,999,-41.8,0,0
197,5191.0,37,4.857,1,999,-36.4,0,0
334,5228.1,45,4.966,4,999,-36.1,0,0
82,5228.1,37,4.961,2,999,-41.8,0,0
922,5228.1,38,4.961,2,999,-41.8,0,0
139,5195.8,40,4.1530000000000005,2,999,-42.0,0,1
101,5099.1,28,1.291,2,999,-46.2,0,0
1090,5099.1,32,1.479,1,999,-47.1,0,1
251,5191.0,29,4.857,11,999,-36.4,0,1
150,5191.0,40,4.857,1,999,-36.4,0,1
427,5017.5,64,0.7140000000000001,1,999,-30.1,0,0
541,5191.0,35,4.857,2,999,-36.4,0,1
43,5228.1,31,4.963,1,999,-36.1,0,0
157,5076.2,37,0.884,3,4,-31.4,1,0
71,5191.0,33,4.859,11,999,-36.4,0,0
389,5099.1,39,1.453,1,999,-47.1,0,0
395,5228.1,44,4.962,2,999,-42.7,0,1
163,5099.1,33,1.602,1,999,-50.0,1,1
281,5191.0,58,4.857,1,999,-36.4,0,0
588,5191.0,32,4.857,3,999,-36.4,0,0
232,5191.0,33,4.855,2,999,-36.4,0,0
956,5228.1,32,4.864,3,999,-41.8,0,1
174,4991.6,54,0.8759999999999999,2,13,-40.3,0,0
46,5228.1,50,4.96,1,999,-41.8,0,0
41,5195.8,36,4.191,1,999,-42.0,0,1
26,5228.1,54,4.962,7,999,-41.8,1,1
191,5099.1,52,1.281,2,999,-46.2,1,1
37,5099.1,31,1.281,3,999,-46.2,1,0
763,5191.0,38,4.857,6,999,-36.4,0,0
216,5195.8,36,4.1530000000000005,1,999,-42.0,0,0
1014,5228.1,58,4.962,1,999,-42.7,1,0
127,5099.1,25,1.291,1,12,-46.2,0,0
144,5017.5,70,0.741,1,999,-29.8,0,1
92,5228.1,25,4.961,6,999,-41.8,0,0
64,5228.1,34,4.964,1,999,-36.1,0,1
102,5228.1,35,4.962,2,999,-42.7,0,0
97,5228.1,39,4.962,3,999,-42.7,0,0
149,5228.1,31,4.963,1,999,-42.7,0,1
406,5099.1,33,1.614,2,999,-50.0,0,0
144,5099.1,58,1.264,1,999,-46.2,0,0
312,5228.1,37,4.963,5,999,-42.7,1,0
286,5099.1,37,1.3130000000000002,2,999,-46.2,0,0
43,5191.0,56,4.856,2,999,-36.4,0,0
1091,5195.8,32,4.191,2,5,-42.0,0,0
287,4991.6,52,0.893,2,6,-40.3,0,0
299,5228.1,34,4.963,3,999,-36.1,0,0
298,5228.1,31,4.963,1,999,-36.1,0,0
264,5228.1,34,4.96,1,999,-42.7,0,1
220,5228.1,34,4.961,2,999,-41.8,0,1
128,5228.1,35,4.962,2,999,-42.7,1,0
106,5099.1,34,1.291,3,999,-46.2,0,1
241,5228.1,47,4.961,1,999,-41.8,0,0
14,5099.1,36,1.281,4,999,-46.2,1,0
271,5228.1,49,4.955,1,999,-41.8,0,0
160,5228.1,57,4.964,1,999,-36.1,0,0
841,5099.1,24,1.354,4,999,-46.2,0,1
171,5191.0,54,4.864,2,999,-36.4,0,0
207,5228.1,51,4.966,1,999,-36.1,0,0
245,5228.1,29,4.963,1,999,-36.1,0,0
